            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2457117.500000000, A.D. 2015-Apr-05 00:00:00.0000, -1.824645299687907E+08,  5.287435538449104E+08,  6.679962140261659E+07,  8.23021564E+01,  2.08645278E+01,  6.36135062E+01,
2457118.500000000, A.D. 2015-Apr-06 00:00:00.0000, -1.832494080580999E+08,  5.278539874176468E+08,  6.687559080970168E+07,  8.21629921E+01,  2.09233431E+01,  6.35087741E+01,
2457119.500000000, A.D. 2015-Apr-07 00:00:00.0000, -1.840332706734127E+08,  5.269614851874018E+08,  6.695118785628036E+07,  8.20235012E+01,  2.09821568E+01,  6.34037937E+01,
2457120.500000000, A.D. 2015-Apr-08 00:00:00.0000, -1.848161103286621E+08,  5.260660431667742E+08,  6.702641098353660E+07,  8.18836841E+01,  2.10409647E+01,  6.32985652E+01,
2457121.500000000, A.D. 2015-Apr-09 00:00:00.0000, -1.855979194971765E+08,  5.251676573596181E+08,  6.710125862507519E+07,  8.17435410E+01,  2.10997627E+01,  6.31930884E+01,
2457122.500000000, A.D. 2015-Apr-10 00:00:00.0000, -1.863786906112812E+08,  5.242663237610946E+08,  6.717572920686486E+07,  8.16030725E+01,  2.11585467E+01,  6.30873636E+01,
2457123.500000000, A.D. 2015-Apr-11 00:00:00.0000, -1.871584160618906E+08,  5.233620383577484E+08,  6.724982114718226E+07,  8.14622788E+01,  2.12173126E+01,  6.29813907E+01,
2457124.500000000, A.D. 2015-Apr-12 00:00:00.0000, -1.879370881980964E+08,  5.224547971276110E+08,  6.732353285655758E+07,  8.13211605E+01,  2.12760564E+01,  6.28751698E+01,
2457125.500000000, A.D. 2015-Apr-13 00:00:00.0000, -1.887146993267587E+08,  5.215445960403363E+08,  6.739686273772264E+07,  8.11797178E+01,  2.13347742E+01,  6.27687009E+01,
2457126.500000000, A.D. 2015-Apr-14 00:00:00.0000, -1.894912417121072E+08,  5.206314310573651E+08,  6.746980918556255E+07,  8.10379512E+01,  2.13934619E+01,  6.26619842E+01,
2457127.500000000, A.D. 2015-Apr-15 00:00:00.0000, -1.902667075753644E+08,  5.197152981321247E+08,  6.754237058707109E+07,  8.08958611E+01,  2.14521157E+01,  6.25550195E+01,
2457128.500000000, A.D. 2015-Apr-16 00:00:00.0000, -1.910410890944001E+08,  5.187961932102505E+08,  6.761454532131216E+07,  8.07534480E+01,  2.15107316E+01,  6.24478071E+01,
2457129.500000000, A.D. 2015-Apr-17 00:00:00.0000, -1.918143784034252E+08,  5.178741122298285E+08,  6.768633175938439E+07,  8.06107122E+01,  2.15693058E+01,  6.23403470E+01,
2457130.500000000, A.D. 2015-Apr-18 00:00:00.0000, -1.925865675927345E+08,  5.169490511216395E+08,  6.775772826439166E+07,  8.04676543E+01,  2.16278344E+01,  6.22326392E+01,
2457131.500000000, A.D. 2015-Apr-19 00:00:00.0000, -1.933576487084996E+08,  5.160210058093970E+08,  6.782873319141659E+07,  8.03242746E+01,  2.16863135E+01,  6.21246838E+01,
2457132.500000000, A.D. 2015-Apr-20 00:00:00.0000, -1.941276137526079E+08,  5.150899722099538E+08,  6.789934488749602E+07,  8.01805736E+01,  2.17447395E+01,  6.20164809E+01,
2457133.500000000, A.D. 2015-Apr-21 00:00:00.0000, -1.948964546825411E+08,  5.141559462334712E+08,  6.796956169159648E+07,  8.00365517E+01,  2.18031086E+01,  6.19080306E+01,
2457134.500000000, A.D. 2015-Apr-22 00:00:00.0000, -1.956641634112785E+08,  5.132189237835318E+08,  6.803938193458727E+07,  7.98922096E+01,  2.18614170E+01,  6.17993330E+01,
2457135.500000000, A.D. 2015-Apr-23 00:00:00.0000, -1.964307318072068E+08,  5.122789007571952E+08,  6.810880393920913E+07,  7.97475475E+01,  2.19196610E+01,  6.16903881E+01,
2457136.500000000, A.D. 2015-Apr-24 00:00:00.0000, -1.971961516940196E+08,  5.113358730449940E+08,  6.817782602003700E+07,  7.96025661E+01,  2.19778370E+01,  6.15811961E+01,
2457137.500000000, A.D. 2015-Apr-25 00:00:00.0000, -1.979604148505891E+08,  5.103898365308784E+08,  6.824644648343533E+07,  7.94572658E+01,  2.20359413E+01,  6.14717570E+01,
2457138.500000000, A.D. 2015-Apr-26 00:00:00.0000, -1.987235130107969E+08,  5.094407870921199E+08,  6.831466362750685E+07,  7.93116471E+01,  2.20939703E+01,  6.13620709E+01,
2457139.500000000, A.D. 2015-Apr-27 00:00:00.0000, -1.994854378633171E+08,  5.084887205991898E+08,  6.838247574203396E+07,  7.91657105E+01,  2.21519205E+01,  6.12521380E+01,
2457140.500000000, A.D. 2015-Apr-28 00:00:00.0000, -2.002461810513480E+08,  5.075336329156263E+08,  6.844988110841438E+07,  7.90194566E+01,  2.22097881E+01,  6.11419583E+01,
2457141.500000000, A.D. 2015-Apr-29 00:00:00.0000, -2.010057341722965E+08,  5.065755198979039E+08,  6.851687799959272E+07,  7.88728859E+01,  2.22675697E+01,  6.10315320E+01,
